timestamp	datetime	cpu_freq_max	cpu_freq_avg	cpu_temp	cpu_usage	pkg_w	core_w	uncore_w	dram_w	th_thermal	th_power	th_current	th_vr_th	th_vr_cur	pl1	pl2	bd_prochot	gpu_util	gpu_temp	gpu_power	mem_used	mem_total	mem_pct	net_rx	net_tx	disk_read	disk_write
1787305307.226419	17:41:47	3400	3221.75	27.8	7.309892368749942	11.29375706451156	6.285329181937622	3.1718511691126525	1.4262013637705582	0	0	0	0	0	False	False	False	0	0	0	3801	11830	32.130177514792905	0	0	0	0
1787305337.2735553	17:42:17	3386	3310.0	27.8	20.731880946842754	17.771793378840837	7.136109981877439	2.865150350799479	1.4705717003763752	0	0	0	0	0	False	False	False	0	0	0	3721	11830	31.453930684699916	0	0	0	0
1787305367.5815136	17:42:47	800	799.75	27.8	25.063299778210535	4.195586043693872	1.3881795272019324	1.9270619559414677	1.5249105811085222	0	0	0	0	0	False	False	False	0	0	0	3733	11830	31.55536770921386	0	0	0	0
1787305397.6287532	17:43:17	800	799.5	27.8	38.89499972655093	4.818526223016474	1.2394215787806107	1.1838206415834154	1.5545100233924616	0	0	0	0	0	False	False	False	0	0	0	3757	11830	31.758241758241756	0	0	0	0
1787305432.6402652	17:43:52	800	749.875	27.8	37.842997468080014	4.618115134304586	1.1719403486295406	1.1153722522371625	1.5695357023287249	0	0	0	0	0	False	False	False	0	0	0	3769	11830	31.859678782755708	0	0	0	0
1787305462.6644766	17:44:22	800	799.5	27.8	22.740281556474436	4.155888587638538	1.1408663309492968	1.0591547653197801	1.5556356352891445	0	0	0	0	0	False	False	False	0	0	0	3718	11830	31.428571428571427	0	0	0	0
1787305492.69842	17:44:52	800	799.5	27.8	23.56186205169764	5.434398768942466	1.5193377410618698	2.1302187197901046	1.5519462839956595	0	0	0	0	0	False	False	False	0	0	0	3735	11830	31.57227387996619	0	0	0	0
1787305522.7408123	17:45:22	800	799.625	27.8	23.644446770563963	5.650177435142658	1.5191373594334925	1.9448714888873588	1.566500304721656	0	0	0	0	0	False	False	False	0	0	0	3736	11830	31.580726965342347	0	0	0	0
1787305552.7442791	17:45:52	800	799.75	27.8	24.207848981624597	4.52781925706511	1.5367989950565628	1.9924799068807029	1.5609359960057219	0	0	0	0	0	False	False	False	0	0	0	3754	11830	31.73288250211327	0	0	0	0
1787305582.7773259	17:46:22	800	799.625	27.8	24.043649577199037	5.836747486217516	1.3691970497343027	1.7865362449257651	1.5497301101254624	0	0	0	0	0	False	False	False	0	0	0	3749	11830	31.690617075232456	0	0	0	0
1787305612.7960687	17:46:52	800	746.25	27.8	24.020255763436438	5.8966426157909595	1.5227710982627702	2.116870408528549	1.5431328716766244	0	0	0	0	0	False	False	False	0	0	0	3750	11830	31.69907016060862	0	0	0	0
1787305642.915836	17:47:22	800	799.375	27.8	25.63085560379659	5.613391742201859	1.4279398429627548	2.0118214399163628	1.5464030868611525	0	0	0	0	0	False	False	False	0	0	0	3731	11830	31.538461538461537	0	0	0	0
1787305678.7106612	17:47:58	800	799.5	27.8	23.713793702290644	5.662415366850561	1.4460284719551308	2.1592637849338114	1.5331739486091895	0	0	0	0	0	False	False	False	0	0	0	3638	11830	30.75232459847844	0	0	0	0
1787305708.7937317	17:48:28	800	799.25	27.8	25.53644117779937	4.555176083180449	1.3802849773971841	1.8501835360808998	1.5657349574984927	0	0	0	0	0	False	False	False	0	0	0	3607	11830	30.490278951817412	0	0	0	0
1787305742.9099586	17:49:02	800	799.75	27.8	27.780854597357486	5.304723868743895	1.4945703540132116	1.6612468905215043	1.5812410383161837	0	0	0	0	0	False	False	False	0	0	0	3740	11830	31.614539306847	0	0	0	0
1787305772.925788	17:49:32	1600	1599.625	27.8	25.251225348985102	4.5947886468299455	1.2565722990540362	1.4605991010805393	1.561227301518492	0	0	0	0	0	False	False	False	0	0	0	3720	11830	31.445477599323752	0	0	0	0
1787305802.9744492	17:50:02	800	799.75	27.8	36.432356787779625	5.164177484445465	1.3361985762209145	1.5166901957979997	1.5674731613986146	0	0	0	0	0	False	False	False	0	0	0	3769	11830	31.859678782755708	0	0	0	0
