timestamp	datetime	capacity_pct	status	power_w	current_ma	voltage_mv	charge_full_uwh	charge_full_design_uwh	health_pct	cycle_count	phase	temp_c
1787306113.7865336	17:55:13	74	Discharging	11.299192859184195	439	15714	0	0	80.03105590062111	0	unknown	33.9
1787306144.0303612	17:55:44	74	Discharging	0	449	15567	0	0	80.03105590062111	0	unknown	33.9
1787306174.0508387	17:56:14	73	Discharging	11.130589462919158	801	15481	0	0	80.03105590062111	0	unknown	33.9
1787306204.1559024	17:56:44	73	Discharging	11.13164677306612	849	15474	0	0	80.03105590062111	0	unknown	33.9
1787306238.371346	17:57:18	73	Discharging	11.114287665468593	872	15449	0	0	80.03105590062111	0	unknown	33.9
1787306268.3971717	17:57:48	72	Discharging	22.143729461150365	904	15390	0	0	80.03105590062111	0	unknown	33.9
1787306298.4290714	17:58:18	72	Discharging	22.164942071866097	900	15408	0	0	80.03105590062111	0	unknown	33.9
1787306328.4386158	17:58:48	72	Discharging	11.063258101399638	905	15368	0	0	80.03105590062111	0	unknown	33.9
1787306358.4718156	17:59:18	71	Discharging	11.032676929182822	914	15336	0	0	80.03105590062111	0	unknown	33.9
1787306388.5094647	17:59:48	71	Discharging	22.038124553754766	860	15316	0	0	80.03105590062111	0	unknown	33.9
1787306418.5228016	18:00:18	71	Discharging	22.043803007800157	920	15328	0	0	80.03105590062111	0	unknown	33.9
1787306448.5500586	18:00:48	71	Discharging	11.02646648897764	899	15331	0	0	80.03105590062111	0	unknown	33.9
1787306478.5899684	18:01:18	70	Discharging	10.997857848744623	867	15286	0	0	80.03105590062111	0	unknown	33.9
1787306508.622884	18:01:48	70	Discharging	22.006446588922874	870	15301	0	0	80.03105590062111	0	unknown	32.9
1787306538.6387498	18:02:18	70	Discharging	11.017892351228914	865	15307	0	0	80.03105590062111	0	unknown	32.9
1787306568.6612923	18:02:48	69	Discharging	10.96155888209005	872	15247	0	0	80.03105590062111	0	unknown	32.9
1787306598.6878753	18:03:18	69	Discharging	10.979597318646228	859	15259	0	0	80.03105590062111	0	unknown	32.9
1787306628.7285013	18:03:48	69	Discharging	10.974733920187084	839	15265	0	0	80.03105590062111	0	unknown	32.9
1787306663.744329	18:04:23	68	Discharging	10.985736647447908	856	15268	0	0	80.03105590062111	0	unknown	32.9
1787306693.7745037	18:04:53	68	Discharging	10.94396230250008	861	15222	0	0	80.03105590062111	0	unknown	32.9
1787306723.7954621	18:05:23	68	Discharging	21.924218923380494	855	15238	0	0	80.03105590062111	0	unknown	32.9
1787306753.864145	18:05:53	68	Discharging	10.944287453557818	848	15219	0	0	80.03105590062111	0	unknown	32.9
1787306789.5778754	18:06:29	67	Discharging	21.810562085494098	881	15160	0	0	80.03105590062111	0	unknown	32.9
1787306823.882277	18:07:03	67	Discharging	10.906577755394032	880	15167	0	0	80.03105590062111	0	unknown	32.9
1787306853.9341419	18:07:33	67	Discharging	21.7872375905828	894	15144	0	0	80.03105590062111	0	unknown	32.9
1787306883.9372852	18:08:03	66	Discharging	10.909876910638678	853	15171	0	0	80.03105590062111	0	unknown	32.9
1787306913.9676101	18:08:33	66	Discharging	10.894317304836074	863	15137	0	0	80.03105590062111	0	unknown	32.9
1787306943.9801543	18:09:03	66	Discharging	0	864	15135	0	0	80.03105590062111	0	unknown	32.9
1787306974.0235496	18:09:34	66	Discharging	21.80178261474529	892	15152	0	0	80.03105590062111	0	unknown	32.9
1787307004.039606	18:10:04	65	Discharging	21.756093858065917	878	15127	0	0	80.03105590062111	0	unknown	32.9
1787307034.0858936	18:10:34	65	Discharging	0	864	15134	0	0	80.03105590062111	0	unknown	32.9
1787307064.0903616	18:11:04	65	Discharging	10.886582278793329	868	15124	0	0	80.03105590062111	0	unknown	32.9
1787307094.1394267	18:11:34	64	Discharging	10.878122173402438	866	15118	0	0	80.03105590062111	0	unknown	32.9
1787307124.1510205	18:12:04	64	Discharging	10.83429818177105	879	15064	0	0	80.03105590062111	0	unknown	32.9
1787307154.1828825	18:12:34	64	Discharging	10.809301839004338	913	15029	0	0	80.03105590062111	0	unknown	32.9
1787307189.1943443	18:13:09	63	Discharging	10.81870046467956	932	15042	0	0	80.03105590062111	0	unknown	32.9
1787307219.2296684	18:13:39	63	Discharging	10.802643259813708	917	15022	0	0	80.03105590062111	0	unknown	32.9
1787307254.7994947	18:14:14	63	Discharging	10.945087278680516	791	15219	0	0	80.03105590062111	0	unknown	32.9
1787307284.8109412	18:14:44	63	Discharging	10.982002860769878	484	15271	0	0	80.03105590062111	0	unknown	32.9
1787307314.835319	18:15:14	63	Discharging	0	446	15275	0	0	80.03105590062111	0	unknown	32.9
1787307344.873944	18:15:44	62	Discharging	10.99710361660574	438	15292	0	0	80.03105590062111	0	unknown	32.9
1787307374.912491	18:16:14	62	Discharging	10.995459951123776	440	15292	0	0	80.03105590062111	0	unknown	32.9
1787307404.9336727	18:16:44	62	Discharging	10.9978333402497	435	15293	0	0	80.03105590062111	0	unknown	32.9
1787307435.2292714	18:17:15	62	Discharging	10.844422031657398	783	15047	0	0	80.03105590062111	0	unknown	32.9
1787307465.282821	18:17:45	62	Discharging	10.807259388049888	870	15031	0	0	80.03105590062111	0	unknown	32.9
